Filename	HasTarget	TargetCenterX	TargetCenterY	TargetWidth	TargetHeight	TargetAngle
frame0604.jpg	1	542.867	218.398	22.652	67.959	99.678
frame0605.jpg	1	540.487	217.618	22.526	67.147	99.649
frame0606.jpg	1	530.131	201.452	21.908	66.102	98.766
frame0607.jpg	1	523.688	183.017	22.119	65.096	99.053
frame0608.jpg	1	517.029	157.870	22.104	64.308	98.874
frame0609.jpg	1	511.342	132.480	21.859	64.378	98.448
frame0610.jpg	1	507.780	120.019	22.270	64.045	98.546
frame0611.jpg	1	504.046	105.184	22.278	64.464	98.356
frame0612.jpg	1	501.018	87.205	22.554	65.034	98.131
frame0613.jpg	1	499.889	73.253	23.136	65.775	98.139
frame0614.jpg	1	499.033	63.584	23.613	67.092	97.909
frame0615.jpg	1	498.790	57.974	24.169	67.861	98.032
frame0616.jpg	1	499.594	53.730	24.438	68.959	97.883
frame0617.jpg	1	501.737	47.399	25.089	70.541	98.013
frame0618.jpg	1	504.100	42.301	25.440	72.199	97.913
frame0619.jpg	1	508.586	34.979	26.253	74.417	97.910
frame0620.jpg	1	510.970	32.240	26.377	75.894	97.880
frame0621.jpg	1	521.801	24.184	27.716	80.928	97.927
frame0622.jpg	1	533.003	39.387	28.597	85.422	98.474
frame0623.jpg	1	536.952	51.599	28.644	86.432	98.612
frame0624.jpg	1	543.274	68.324	28.841	88.857	98.858
frame0625.jpg	1	548.489	81.507	29.444	90.994	99.345
frame0626.jpg	1	570.936	101.214	32.801	100.439	100.429
frame0627.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0628.jpg	1	602.632	136.301	38.761	114.590	102.484
frame0629.jpg	1	608.319	153.960	41.651	116.079	103.384
frame0630.jpg	1	613.542	171.993	42.191	117.557	103.344
frame0631.jpg	1	618.271	196.347	43.674	120.102	104.493
