Filename	HasTarget	TargetCenterX	TargetCenterY	TargetWidth	TargetHeight	TargetAngle
frame0579.jpg	1	218.389	85.481	106.802	173.160	79.411
frame0580.jpg	1	206.284	95.642	111.072	176.735	77.559
frame0581.jpg	1	194.315	106.743	116.310	181.709	75.827
frame0582.jpg	1	188.417	111.016	119.611	185.092	74.911
frame0583.jpg	1	159.525	151.991	139.618	204.141	69.110
frame0584.jpg	1	146.093	169.905	150.774	215.220	66.185
frame0585.jpg	1	132.339	191.934	161.732	228.558	63.351
frame0586.jpg	1	113.773	225.743	175.990	250.153	58.349
frame0587.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0588.jpg	1	75.551	296.595	212.211	309.030	48.427
frame0589.jpg	1	52.165	340.519	232.816	354.797	43.384
frame0590.jpg	1	20.509	405.296	261.528	422.987	39.800
frame0591.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0592.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0593.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0594.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0595.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0596.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0597.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0598.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0599.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0600.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0601.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0602.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0603.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0604.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0605.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0606.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0607.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0608.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0609.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0610.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0611.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0612.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0613.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0614.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0615.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0616.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0617.jpg	1	453.304	536.579	322.502	402.347	170.714
frame0618.jpg	1	445.995	469.759	287.853	329.675	159.506
frame0619.jpg	1	437.043	412.457	243.886	270.919	120.647
frame0620.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0621.jpg	1	419.239	340.634	248.724	270.692	140.213
frame0622.jpg	1	406.864	244.945	228.037	244.313	112.247
frame0623.jpg	1	398.902	169.862	229.430	239.440	108.390
frame0624.jpg	1	394.525	127.668	235.615	240.071	115.031
frame0625.jpg	1	390.046	116.920	236.338	240.401	139.751
frame0626.jpg	1	384.572	115.946	234.327	238.020	148.180
frame0627.jpg	1	378.499	120.007	233.955	236.257	135.886
frame0628.jpg	1	370.243	127.527	232.501	235.272	168.685
frame0629.jpg	1	362.903	135.976	231.098	234.013	170.786
frame0630.jpg	1	357.972	145.188	230.383	232.341	179.262
frame0631.jpg	1	353.266	152.450	229.384	231.851	176.731
frame0632.jpg	1	349.636	157.913	230.468	231.792	176.993
frame0633.jpg	1	348.701	160.086	232.692	233.909	176.734
frame0634.jpg	1	348.581	164.089	234.908	236.394	12.156
frame0635.jpg	1	344.775	175.754	235.004	240.385	11.537
frame0636.jpg	1	337.422	194.656	233.843	239.953	15.170
frame0637.jpg	1	331.313	212.736	233.466	238.784	16.193
frame0638.jpg	1	327.032	209.222	233.121	237.107	30.219
frame0639.jpg	1	325.121	221.122	233.546	238.561	19.034
frame0640.jpg	1	327.132	233.361	234.809	239.482	19.987
frame0641.jpg	1	330.608	241.359	235.631	239.271	26.826
frame0642.jpg	1	336.895	247.565	237.150	240.138	32.350
frame0643.jpg	1	353.161	245.456	240.406	242.628	28.236
frame0644.jpg	1	362.785	241.589	240.715	243.937	20.348
frame0645.jpg	1	373.275	236.671	242.845	245.325	24.463
frame0646.jpg	1	385.193	226.088	245.440	248.363	25.687
frame0647.jpg	1	394.968	214.343	246.931	251.581	14.403
frame0648.jpg	1	395.397	204.442	248.246	252.854	27.670
frame0649.jpg	1	389.677	195.355	250.638	255.326	23.158
frame0650.jpg	1	384.286	185.972	252.807	257.182	15.101
frame0651.jpg	1	380.048	175.675	258.103	260.254	24.715
frame0652.jpg	1	371.165	165.700	260.898	265.325	34.952
frame0653.jpg	1	355.338	153.963	264.992	269.913	35.384
frame0654.jpg	1	335.079	140.770	268.463	272.674	44.710
frame0655.jpg	1	315.626	126.458	269.690	274.567	52.790
frame0656.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0657.jpg	1	283.705	93.982	278.356	284.782	57.090
frame0658.jpg	1	268.730	74.026	281.346	289.017	61.491
