Filename	HasTarget	TargetCenterX	TargetCenterY	TargetWidth	TargetHeight	TargetAngle
frame0293.jpg	1	22.595	132.574	86.511	236.027	71.224
frame0294.jpg	1	30.349	128.928	85.359	231.085	71.513
frame0295.jpg	1	41.217	125.429	88.378	224.590	71.217
frame0296.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0297.jpg	1	116.770	117.464	87.159	203.959	74.083
frame0298.jpg	1	142.727	113.905	91.850	202.487	75.981
frame0299.jpg	1	187.911	107.620	90.421	192.152	77.576
frame0300.jpg	1	204.064	103.044	88.666	188.889	78.752
frame0301.jpg	1	218.945	97.112	86.255	186.156	80.063
frame0302.jpg	1	236.091	88.875	83.246	183.589	81.368
frame0303.jpg	1	245.612	83.879	81.486	181.874	82.078
frame0304.jpg	1	257.855	78.407	79.328	179.802	83.052
frame0305.jpg	1	275.585	76.066	78.189	176.279	84.370
frame0306.jpg	1	287.481	78.519	78.569	170.816	84.881
frame0307.jpg	1	303.061	87.603	79.835	167.646	86.171
frame0308.jpg	1	316.514	101.305	81.780	161.058	87.320
frame0309.jpg	1	325.618	118.089	83.620	154.075	87.980
frame0310.jpg	1	330.676	128.625	84.166	149.648	88.504
frame0311.jpg	1	338.613	138.095	83.855	144.778	89.261
frame0312.jpg	1	346.050	142.019	83.293	141.400	90.242
frame0313.jpg	1	349.765	143.070	82.629	140.643	90.534
frame0314.jpg	1	355.714	143.524	81.478	138.135	91.360
frame0315.jpg	1	358.314	143.237	80.999	137.483	91.679
frame0316.jpg	1	361.780	142.730	79.986	136.875	91.685
frame0317.jpg	1	363.750	143.341	80.055	136.420	92.166
frame0318.jpg	1	367.076	145.601	80.587	135.928	92.614
frame0319.jpg	1	368.716	147.428	81.410	136.479	92.671
frame0320.jpg	1	371.142	151.451	82.787	137.615	93.093
frame0321.jpg	1	372.106	154.745	84.061	138.343	93.364
frame0322.jpg	1	373.965	161.730	84.134	137.968	93.454
frame0323.jpg	1	374.363	166.999	90.464	143.990	93.706
frame0324.jpg	1	375.687	172.694	90.526	143.429	93.917
frame0325.jpg	1	375.763	178.135	96.853	149.453	94.161
frame0326.jpg	1	376.997	197.478	107.792	157.387	95.106
frame0327.jpg	1	377.212	204.914	112.036	160.701	95.192
frame0328.jpg	1	376.838	210.844	115.860	163.851	95.276
frame0329.jpg	1	375.914	215.528	119.193	166.883	95.489
frame0330.jpg	1	374.636	218.661	121.891	169.506	95.217
frame0331.jpg	1	371.039	222.645	126.699	174.657	94.938
frame0332.jpg	1	368.084	225.175	129.165	176.981	94.715
frame0333.jpg	1	365.290	227.857	131.510	178.813	94.127
frame0334.jpg	1	362.306	229.070	133.089	180.101	93.767
frame0335.jpg	1	360.183	229.972	134.062	180.886	93.536
frame0336.jpg	1	357.776	232.496	135.514	181.642	93.177
frame0337.jpg	1	350.271	237.652	137.709	182.392	92.052
frame0338.jpg	1	348.714	237.509	137.869	182.684	91.708
frame0339.jpg	1	345.238	236.089	137.061	182.583	91.022
frame0340.jpg	1	341.740	234.472	136.335	181.962	90.326
frame0341.jpg	1	336.307	232.364	135.338	181.115	89.409
frame0342.jpg	1	330.595	230.061	133.632	180.573	88.619
frame0343.jpg	1	327.113	228.697	129.839	176.774	87.720
frame0344.jpg	1	321.740	225.606	131.371	178.709	86.846
frame0345.jpg	1	318.233	223.414	130.111	178.095	86.642
frame0346.jpg	1	314.493	219.693	128.066	177.075	86.457
frame0347.jpg	1	315.500	217.034	126.581	176.612	86.509
frame0348.jpg	1	313.572	212.842	124.719	175.357	86.306
frame0349.jpg	1	310.015	209.055	122.457	174.262	85.867
frame0350.jpg	1	308.602	207.570	121.828	173.818	85.656
frame0351.jpg	1	306.273	205.362	120.322	172.891	85.428
frame0352.jpg	1	315.632	203.346	115.472	168.183	87.238
frame0353.jpg	1	323.671	201.515	117.803	170.579	88.686
frame0354.jpg	1	326.525	201.231	117.682	170.350	89.016
frame0355.jpg	1	351.194	200.079	116.216	170.068	92.746
frame0356.jpg	1	367.814	199.633	115.250	169.705	94.937
frame0357.jpg	1	383.810	201.629	115.122	170.378	97.361
frame0358.jpg	1	391.792	202.982	115.144	170.647	98.284
frame0359.jpg	1	398.965	204.243	115.315	171.618	99.252
frame0360.jpg	1	419.684	208.982	116.470	175.172	101.882
frame0361.jpg	1	425.145	210.468	117.298	176.173	102.671
frame0362.jpg	1	423.409	210.174	117.846	176.333	101.965
frame0363.jpg	1	419.600	209.818	118.340	176.139	101.196
frame0364.jpg	1	405.343	207.607	119.297	175.991	99.147
frame0365.jpg	1	394.696	206.532	120.349	175.791	97.610
frame0366.jpg	1	390.618	206.648	120.900	175.930	97.051
frame0367.jpg	1	372.728	207.681	123.324	176.682	94.205
frame0368.jpg	1	346.229	214.612	128.147	179.652	90.462
frame0369.jpg	1	340.956	217.515	130.302	180.392	89.630
frame0370.jpg	1	333.828	222.096	132.933	181.948	88.392
frame0371.jpg	1	333.887	225.708	135.089	183.380	88.408
frame0372.jpg	1	328.642	227.012	135.357	184.201	87.673
frame0373.jpg	1	323.690	228.327	136.582	184.435	86.979
frame0374.jpg	1	320.230	229.308	137.175	184.612	86.267
frame0375.jpg	1	316.139	230.431	137.604	185.106	85.539
frame0376.jpg	1	314.826	230.681	137.921	185.239	85.552
frame0377.jpg	1	312.668	231.221	138.032	185.238	85.029
frame0378.jpg	1	300.509	232.701	138.147	185.936	83.078
frame0379.jpg	1	293.157	232.323	138.181	186.379	81.893
frame0380.jpg	1	290.827	232.536	138.308	186.459	81.525
frame0381.jpg	1	287.581	233.345	138.436	186.300	81.090
frame0382.jpg	1	285.165	234.100	138.712	186.700	80.552
frame0383.jpg	1	284.366	234.382	138.650	186.434	80.412
frame0384.jpg	1	281.396	237.622	138.760	185.589	79.941
frame0385.jpg	1	283.105	250.067	137.396	177.275	79.212
frame0386.jpg	1	285.332	256.399	136.105	172.887	79.490
frame0387.jpg	1	288.102	262.791	134.430	168.808	79.702
frame0388.jpg	1	290.061	267.788	133.856	165.472	79.444
frame0389.jpg	1	292.231	276.124	131.307	159.707	79.458
frame0390.jpg	1	292.894	278.743	129.374	156.485	79.086
frame0391.jpg	1	293.287	279.696	127.918	154.911	79.388
frame0392.jpg	1	293.940	279.753	127.109	153.625	79.411
frame0393.jpg	1	294.333	279.191	125.829	151.949	79.685
frame0394.jpg	1	294.395	278.954	125.339	151.273	79.638
frame0395.jpg	1	294.007	279.124	121.096	147.294	79.224
frame0396.jpg	1	293.063	278.468	123.751	150.201	79.157
frame0397.jpg	1	292.325	278.552	123.417	149.713	79.174
frame0398.jpg	1	291.830	278.334	123.236	149.337	79.315
frame0399.jpg	1	290.992	278.190	123.044	148.883	78.616
frame0400.jpg	1	290.806	278.407	122.639	148.911	78.839
frame0401.jpg	1	290.882	278.869	122.757	148.676	79.015
frame0402.jpg	1	290.956	279.181	122.974	148.792	78.761
frame0403.jpg	1	291.648	279.048	123.323	149.336	79.147
frame0404.jpg	1	292.470	279.229	123.695	149.470	79.295
frame0405.jpg	1	292.735	279.608	123.945	149.692	79.212
frame0406.jpg	1	293.838	280.586	121.186	146.903	79.115
frame0407.jpg	1	294.439	281.218	121.881	147.207	79.178
frame0408.jpg	1	294.344	281.147	125.227	150.628	79.294
frame0409.jpg	1	294.786	282.108	125.559	151.161	79.663
frame0410.jpg	1	295.090	282.957	126.116	151.484	80.057
frame0411.jpg	1	295.531	284.388	127.141	151.673	79.306
frame0412.jpg	1	295.919	285.690	127.496	152.116	78.909
frame0413.jpg	1	295.931	287.405	128.097	152.345	79.202
frame0414.jpg	1	296.025	289.335	128.814	152.472	78.936
frame0415.jpg	1	295.741	290.969	129.483	152.517	78.707
frame0416.jpg	1	294.833	292.667	129.238	152.136	77.440
frame0417.jpg	1	292.245	295.607	130.370	153.113	76.541
frame0418.jpg	1	290.543	298.729	128.602	150.763	75.633
frame0419.jpg	1	288.043	302.539	129.882	151.844	74.455
frame0420.jpg	1	286.826	306.825	130.988	152.324	73.680
frame0421.jpg	1	285.467	309.399	130.823	152.078	73.383
frame0422.jpg	1	284.966	306.675	129.239	151.373	73.832
frame0423.jpg	1	284.702	300.169	126.473	149.377	74.528
frame0424.jpg	1	284.055	291.676	125.792	150.087	75.971
frame0425.jpg	1	284.120	281.622	120.662	146.703	77.468
frame0426.jpg	1	284.349	270.206	115.123	142.551	78.511
frame0427.jpg	1	284.846	256.763	108.553	138.639	79.393
frame0428.jpg	1	285.411	241.618	101.275	134.075	80.833
frame0429.jpg	1	285.668	233.338	97.819	131.525	81.069
frame0430.jpg	1	287.626	207.821	84.251	121.360	81.998
frame0431.jpg	1	287.818	194.429	82.460	120.480	82.552
frame0432.jpg	1	288.413	185.503	78.379	117.283	82.942
frame0433.jpg	1	288.725	182.195	76.597	116.036	83.081
frame0434.jpg	1	289.392	174.440	72.725	112.448	83.457
frame0435.jpg	1	289.953	169.834	71.101	110.321	83.320
frame0436.jpg	1	290.323	167.484	69.804	109.784	83.731
frame0437.jpg	1	291.452	160.395	67.541	107.287	83.419
frame0438.jpg	1	292.302	156.405	65.785	106.291	83.882
frame0439.jpg	1	293.510	154.745	61.722	102.271	83.903
frame0440.jpg	1	293.789	151.933	63.753	104.042	84.288
frame0441.jpg	1	294.741	151.315	60.223	100.404	84.063
frame0442.jpg	1	294.564	149.284	62.421	103.219	84.345
frame0443.jpg	1	294.561	147.766	62.232	102.493	84.399
frame0444.jpg	1	294.144	147.107	61.845	102.374	83.973
frame0445.jpg	1	293.983	145.944	61.566	101.999	84.148
frame0446.jpg	1	293.122	145.699	61.616	102.304	84.141
frame0447.jpg	1	294.000	138.552	59.089	100.507	84.257
frame0448.jpg	1	293.992	135.305	57.998	99.822	84.422
frame0449.jpg	1	294.745	132.360	54.094	96.062	84.213
frame0450.jpg	1	294.923	130.633	53.534	95.753	84.416
frame0451.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0452.jpg	1	295.340	127.834	52.796	95.136	84.413
frame0453.jpg	1	297.292	123.392	50.933	93.264	84.656
frame0454.jpg	1	297.936	123.217	50.839	92.790	84.593
frame0455.jpg	1	298.426	123.355	50.610	92.478	84.839
frame0456.jpg	1	303.440	110.535	46.582	88.874	85.375
frame0457.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0458.jpg	1	305.991	102.354	44.124	86.951	85.693
frame0459.jpg	1	306.303	100.051	43.532	86.339	85.701
frame0460.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0461.jpg	1	306.407	96.595	42.612	86.045	85.741
frame0462.jpg	1	306.618	94.246	42.053	86.002	85.765
frame0463.jpg	1	306.783	92.868	41.970	85.759	85.909
frame0464.jpg	1	307.062	92.132	41.891	85.724	85.777
frame0465.jpg	1	307.252	92.118	41.817	85.674	85.871
frame0466.jpg	1	307.357	92.147	41.937	85.796	85.793
frame0467.jpg	1	308.542	92.982	42.153	85.968	85.875
frame0468.jpg	1	317.971	95.494	42.956	86.488	86.689
frame0469.jpg	1	319.457	97.156	43.408	86.926	86.811
frame0470.jpg	1	319.540	98.334	43.539	86.064	86.722
frame0471.jpg	1	319.386	98.995	44.041	87.305	86.909
frame0472.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0473.jpg	1	319.261	102.598	45.144	88.547	86.843
frame0474.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0475.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0476.jpg	1	319.042	112.100	48.196	91.043	86.821
frame0477.jpg	1	318.961	117.790	50.288	92.772	86.808
frame0478.jpg	1	319.145	121.610	51.458	94.058	86.811
frame0479.jpg	1	319.840	128.670	53.976	96.100	86.829
frame0480.jpg	1	320.517	133.108	55.738	97.598	86.903
frame0481.jpg	1	321.736	140.427	58.672	99.947	86.965
frame0482.jpg	1	322.834	147.872	61.800	103.003	86.904
frame0483.jpg	1	322.911	150.193	66.096	107.239	87.200
frame0484.jpg	1	323.420	154.983	67.793	109.024	87.278
frame0485.jpg	1	325.236	163.281	68.342	108.597	87.094
frame0486.jpg	1	325.849	169.554	74.174	114.094	87.589
frame0487.jpg	1	326.762	172.915	75.849	115.695	87.485
frame0488.jpg	1	327.674	177.300	77.897	117.068	87.340
frame0489.jpg	1	328.315	179.916	79.148	118.002	87.990
frame0490.jpg	1	329.062	182.383	80.349	119.426	87.767
frame0491.jpg	1	329.772	185.879	81.954	120.445	88.089
frame0492.jpg	1	329.998	188.511	82.908	121.573	87.882
frame0493.jpg	1	329.911	191.377	84.368	122.216	87.759
frame0494.jpg	1	329.700	194.002	85.411	123.370	87.884
frame0495.jpg	1	330.017	196.319	83.380	120.874	87.715
frame0496.jpg	1	327.783	201.035	88.948	125.965	87.594
frame0497.jpg	1	327.120	202.216	89.305	126.761	87.486
frame0498.jpg	1	326.538	203.519	89.986	126.674	87.307
frame0499.jpg	1	325.500	204.958	90.681	127.281	87.236
frame0500.jpg	1	323.703	211.547	94.117	129.987	87.222
frame0501.jpg	1	328.592	213.794	95.387	130.615	87.889
frame0502.jpg	1	339.036	216.953	96.472	131.524	89.951
frame0503.jpg	1	350.467	219.506	97.537	132.450	91.638
frame0504.jpg	1	363.853	223.348	98.682	133.506	93.756
frame0505.jpg	1	370.141	225.379	99.419	133.596	95.040
frame0506.jpg	1	372.706	226.372	99.696	133.962	95.055
frame0507.jpg	1	386.967	231.096	101.284	135.478	97.448
frame0508.jpg	1	389.075	231.571	100.988	135.827	97.677
frame0509.jpg	1	404.984	235.323	102.759	138.022	100.634
frame0510.jpg	1	419.105	241.273	104.752	140.767	102.802
frame0511.jpg	1	423.550	248.141	107.021	142.278	103.592
frame0512.jpg	1	421.723	248.667	107.271	142.175	103.780
frame0513.jpg	1	418.774	248.520	107.466	141.861	103.082
frame0514.jpg	1	416.332	248.219	107.318	141.978	102.497
frame0515.jpg	1	411.310	247.422	107.226	140.945	101.765
frame0516.jpg	1	410.689	247.611	104.078	137.919	101.585
frame0517.jpg	1	408.953	246.868	106.982	140.910	101.345
frame0518.jpg	1	390.943	241.809	105.265	138.278	98.488
frame0519.jpg	1	389.985	241.612	105.136	137.879	98.085
frame0520.jpg	1	381.869	242.880	100.141	131.001	96.799
frame0521.jpg	1	368.487	244.687	99.734	129.141	94.296
frame0522.jpg	1	361.796	242.613	98.554	127.310	93.509
frame0523.jpg	1	361.767	241.521	97.844	127.103	93.295
frame0524.jpg	1	363.912	240.634	97.803	126.535	94.288
frame0525.jpg	1	366.671	240.525	97.368	126.843	95.021
frame0526.jpg	1	368.247	240.516	97.439	126.325	95.560
frame0527.jpg	1	382.253	239.861	96.323	126.458	97.657
frame0528.jpg	1	387.069	240.308	95.937	126.914	98.744
frame0529.jpg	1	398.144	241.774	95.748	127.130	100.767
frame0530.jpg	1	403.366	242.306	95.414	127.586	101.459
frame0531.jpg	1	407.297	242.880	95.420	127.781	102.215
frame0532.jpg	1	411.015	242.961	95.309	127.777	102.645
frame0533.jpg	1	413.551	243.061	95.239	128.011	102.975
frame0534.jpg	1	418.845	243.942	94.841	128.671	103.988
frame0535.jpg	1	431.275	247.324	95.493	130.296	106.359
frame0536.jpg	1	439.874	249.973	95.989	131.479	107.696
frame0537.jpg	1	450.343	253.528	96.403	133.321	109.304
frame0538.jpg	1	457.069	255.679	96.752	134.621	110.007
frame0539.jpg	1	459.772	256.909	96.895	135.172	110.575
frame0540.jpg	1	472.858	262.501	97.758	138.178	112.515
frame0541.jpg	1	504.373	279.843	100.930	148.091	117.220
frame0542.jpg	1	527.551	294.335	103.763	158.040	119.762
frame0543.jpg	1	544.966	305.595	102.452	163.280	121.946
frame0544.jpg	1	545.389	305.871	102.479	163.549	121.913
frame0545.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0546.jpg	1	548.391	307.326	103.429	165.776	121.952
frame0547.jpg	1	548.009	306.493	103.610	165.979	121.810
frame0548.jpg	1	546.162	304.929	103.633	164.796	121.455
frame0549.jpg	1	533.556	296.077	105.837	161.436	119.338
frame0550.jpg	1	522.804	289.301	104.888	156.843	118.175
frame0551.jpg	1	511.548	283.057	104.071	152.965	116.413
frame0552.jpg	1	496.437	275.783	103.243	148.445	114.993
frame0553.jpg	1	481.238	269.532	102.852	144.422	112.783
frame0554.jpg	1	463.868	263.559	102.519	140.924	110.449
frame0555.jpg	1	450.532	259.609	102.129	138.925	108.066
frame0556.jpg	1	430.764	255.861	102.532	136.758	105.518
frame0557.jpg	1	425.677	255.799	102.934	136.541	104.861
frame0558.jpg	1	401.488	254.088	104.158	134.712	100.095
frame0559.jpg	1	391.003	253.241	104.307	133.908	98.075
frame0560.jpg	1	365.332	252.308	105.082	133.138	92.740
frame0561.jpg	1	351.775	255.091	106.700	133.182	91.178
frame0562.jpg	1	344.089	258.169	104.954	130.641	89.452
frame0563.jpg	1	337.377	260.020	108.831	134.501	87.890
frame0564.jpg	1	333.919	261.782	109.355	134.493	87.418
frame0565.jpg	1	331.095	263.465	109.900	134.768	86.881
frame0566.jpg	1	325.757	265.022	110.065	134.602	85.068
frame0567.jpg	1	317.905	265.576	109.626	134.022	83.562
frame0568.jpg	1	315.397	264.977	109.319	133.822	83.066
frame0569.jpg	1	313.332	263.600	108.436	132.852	83.070
frame0570.jpg	1	312.219	262.231	107.736	132.661	82.529
frame0571.jpg	1	311.282	260.702	106.751	132.001	83.291
frame0572.jpg	1	311.175	260.190	106.471	131.881	82.944
frame0573.jpg	1	310.738	255.559	104.593	130.682	83.036
frame0574.jpg	1	310.705	252.487	103.783	130.475	82.919
frame0575.jpg	1	309.578	251.292	104.031	130.519	82.508
frame0576.jpg	1	307.637	254.155	104.976	131.483	81.938
frame0577.jpg	1	304.804	263.934	105.838	129.961	80.259
frame0578.jpg	1	303.546	266.012	109.697	133.479	79.916
frame0579.jpg	1	300.194	275.239	112.995	135.055	78.459
frame0580.jpg	1	296.006	284.346	116.670	138.233	77.019
frame0581.jpg	1	295.070	285.393	117.309	138.966	76.976
frame0582.jpg	1	289.664	288.349	118.976	140.441	74.807
frame0583.jpg	1	288.083	289.712	119.568	141.257	74.259
frame0584.jpg	1	285.405	293.234	121.254	142.206	73.064
frame0585.jpg	1	284.716	296.439	119.353	139.683	72.094
frame0586.jpg	1	281.640	304.025	121.391	141.188	69.760
frame0587.jpg	1	279.010	308.715	122.927	142.363	68.460
frame0588.jpg	1	277.898	310.011	123.316	142.769	68.085
frame0589.jpg	1	277.181	310.485	123.578	143.111	67.365
frame0590.jpg	1	275.478	310.381	123.525	143.544	67.234
frame0591.jpg	1	273.177	308.690	126.436	146.658	65.997
frame0592.jpg	1	271.976	307.002	123.385	144.873	67.703
frame0593.jpg	1	270.814	305.156	123.680	145.561	67.940
frame0594.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0595.jpg	1	267.726	299.479	123.887	147.669	68.546
frame0596.jpg	1	265.127	294.186	123.860	149.234	69.247
frame0597.jpg	1	263.402	289.896	126.076	153.432	70.029
frame0598.jpg	1	262.217	282.619	125.562	154.106	70.684
frame0599.jpg	1	261.477	278.198	125.268	154.475	71.275
frame0600.jpg	1	261.724	270.430	124.039	155.203	72.764
frame0601.jpg	1	261.925	265.245	123.227	155.743	73.073
frame0602.jpg	1	262.400	258.086	121.874	156.198	73.930
frame0603.jpg	1	262.634	252.672	120.844	156.977	74.898
frame0604.jpg	1	262.775	241.928	119.295	158.506	75.829
frame0605.jpg	1	262.842	233.496	118.503	159.977	76.386
frame0606.jpg	1	262.999	228.424	117.955	160.921	76.314
frame0607.jpg	1	262.673	222.973	117.217	162.632	77.202
frame0608.jpg	1	262.221	220.832	116.989	163.012	77.118
frame0609.jpg	1	261.033	216.186	117.386	164.559	76.998
frame0610.jpg	1	261.313	214.069	117.523	165.264	76.965
frame0611.jpg	1	261.386	213.981	117.607	165.351	77.162
frame0612.jpg	1	263.793	216.067	116.580	164.149	77.041
frame0613.jpg	1	264.030	216.871	120.518	168.000	77.426
frame0614.jpg	1	265.055	218.360	121.709	169.164	77.340
frame0615.jpg	1	265.675	221.110	124.348	171.787	77.351
frame0616.jpg	1	265.669	223.813	126.191	173.332	77.061
frame0617.jpg	1	265.640	224.225	126.527	173.572	77.102
frame0618.jpg	1	265.771	229.989	130.107	176.180	76.756
frame0619.jpg	1	265.693	232.566	131.597	177.100	76.598
frame0620.jpg	1	265.059	235.949	133.462	178.220	76.063
frame0621.jpg	1	264.127	238.674	135.040	179.600	75.727
frame0622.jpg	1	262.327	242.078	136.888	180.854	75.003
frame0623.jpg	1	260.713	244.606	138.413	182.066	74.712
frame0624.jpg	1	258.000	248.934	140.223	184.258	74.015
frame0625.jpg	1	256.636	251.481	142.048	185.121	73.432
frame0626.jpg	1	254.909	254.643	143.314	186.421	72.974
frame0627.jpg	1	250.798	258.907	145.152	188.140	71.811
frame0628.jpg	1	248.992	260.174	145.414	188.269	71.357
frame0629.jpg	1	246.066	262.425	145.780	188.696	70.967
frame0630.jpg	1	245.617	262.621	145.765	188.713	70.841
frame0631.jpg	1	241.554	263.161	145.177	188.176	70.031
frame0632.jpg	1	239.679	262.329	143.248	186.769	70.142
frame0633.jpg	1	239.616	261.486	142.251	185.230	70.099
frame0634.jpg	1	240.693	261.687	140.056	182.710	70.565
frame0635.jpg	1	241.723	247.959	131.098	175.804	72.373
frame0636.jpg	1	241.923	240.581	126.989	173.387	73.237
frame0637.jpg	1	243.123	220.097	117.369	166.833	74.986
frame0638.jpg	1	244.545	211.022	112.775	163.482	75.745
frame0639.jpg	1	246.159	204.070	109.253	160.038	76.120
frame0640.jpg	1	250.231	191.765	102.442	154.783	77.449
frame0641.jpg	1	251.551	182.999	99.470	153.114	77.802
frame0642.jpg	1	252.083	172.338	95.871	152.157	78.573
frame0643.jpg	1	251.726	162.764	92.911	152.693	79.063
