Filename	HasTarget	TargetCenterX	TargetCenterY	TargetWidth	TargetHeight	TargetAngle
frame0566.jpg	1	255.888	1.551	108.300	157.151	80.371
frame0567.jpg	1	249.226	-1.860	110.893	158.805	78.815
frame0568.jpg	1	244.350	-0.304	107.514	158.028	78.808
frame0569.jpg	1	238.577	-0.527	111.981	159.866	76.633
frame0570.jpg	1	231.702	0.980	114.486	160.475	75.909
frame0571.jpg	1	229.186	38.062	111.541	155.898	74.193
frame0572.jpg	1	224.366	86.089	106.024	155.394	75.841
frame0573.jpg	1	220.794	89.842	107.803	155.955	74.933
frame0574.jpg	1	217.251	95.361	109.116	157.442	74.506
frame0575.jpg	1	215.347	100.584	110.745	158.222	74.135
frame0576.jpg	1	215.022	104.244	112.195	158.916	73.644
frame0577.jpg	1	215.725	108.081	113.300	159.121	73.870
frame0578.jpg	1	218.106	113.514	115.094	159.997	73.206
frame0579.jpg	1	219.985	117.629	116.462	160.257	73.380
frame0580.jpg	1	223.267	123.455	118.380	160.636	73.402
frame0581.jpg	1	225.982	128.264	119.792	160.704	72.905
frame0582.jpg	1	229.863	134.584	121.671	160.560	73.145
frame0583.jpg	1	232.829	139.071	122.674	160.662	73.284
frame0584.jpg	1	237.148	144.314	124.211	160.667	73.339
frame0585.jpg	1	240.786	147.803	125.051	160.418	73.825
frame0586.jpg	1	246.510	151.843	126.112	159.892	74.319
frame0587.jpg	1	251.279	154.181	126.407	159.525	75.018
frame0588.jpg	1	257.516	156.867	126.661	158.390	75.683
frame0589.jpg	1	263.350	158.536	126.149	157.197	76.544
frame0590.jpg	1	267.128	159.111	125.546	156.301	77.161
frame0591.jpg	1	270.544	159.319	125.185	154.954	77.605
frame0592.jpg	1	274.514	158.418	123.895	153.979	78.606
frame0593.jpg	1	277.197	157.396	123.193	152.589	79.065
frame0594.jpg	1	280.194	155.296	121.764	151.147	79.416
frame0595.jpg	1	282.205	153.648	120.434	150.408	80.207
frame0596.jpg	1	284.763	151.042	118.523	148.661	80.740
frame0597.jpg	1	286.269	148.599	117.250	147.152	80.764
frame0598.jpg	1	288.106	144.959	115.060	145.996	81.500
frame0599.jpg	1	289.175	141.648	113.579	144.429	81.583
frame0600.jpg	1	290.513	138.408	112.243	143.529	82.313
frame0601.jpg	1	291.367	134.374	110.064	142.262	82.513
frame0602.jpg	1	291.011	130.212	108.312	140.764	82.267
frame0603.jpg	1	289.826	127.252	106.730	139.780	82.062
frame0604.jpg	1	285.819	122.951	105.138	138.395	81.496
frame0605.jpg	1	282.345	120.926	103.976	137.702	81.072
frame0606.jpg	1	276.408	118.283	102.705	137.124	80.011
frame0607.jpg	1	271.228	116.242	101.786	136.716	79.282
frame0608.jpg	1	263.672	113.769	100.719	136.758	78.677
frame0609.jpg	1	255.659	111.549	100.165	136.740	77.656
frame0610.jpg	1	249.478	110.245	99.782	137.166	77.170
frame0611.jpg	1	239.017	108.549	99.347	137.940	75.574
frame0612.jpg	1	232.954	108.099	99.307	138.560	75.109
frame0613.jpg	1	224.713	108.001	99.792	139.496	74.244
frame0614.jpg	1	218.630	108.587	99.819	140.481	73.586
frame0615.jpg	1	212.777	109.474	100.244	141.714	72.854
frame0616.jpg	1	204.867	110.788	101.240	142.998	72.037
frame0617.jpg	1	199.195	111.497	101.666	144.184	71.308
frame0618.jpg	1	191.710	112.309	102.784	146.788	70.816
frame0619.jpg	1	186.439	112.936	103.956	149.091	70.247
frame0620.jpg	1	180.104	114.844	105.471	151.534	69.657
frame0621.jpg	1	178.776	115.589	106.181	152.386	69.462
frame0622.jpg	1	170.557	122.932	111.366	158.913	68.309
frame0623.jpg	1	169.745	125.986	113.191	161.086	67.930
frame0624.jpg	1	170.990	130.451	116.337	163.666	67.928
frame0625.jpg	1	173.603	134.053	118.485	165.267	67.587
frame0626.jpg	1	178.261	138.380	121.162	166.942	67.652
frame0627.jpg	1	182.815	141.777	123.030	167.699	67.734
frame0628.jpg	1	188.854	145.357	125.099	168.683	67.868
frame0629.jpg	1	196.556	148.249	126.609	168.953	68.554
frame0630.jpg	1	203.460	151.030	127.960	168.442	68.751
frame0631.jpg	1	208.870	152.810	128.691	168.030	69.350
frame0632.jpg	1	215.581	154.550	129.430	167.873	70.040
frame0633.jpg	1	221.634	155.192	129.803	167.300	70.663
frame0634.jpg	1	231.463	155.372	129.917	165.957	72.402
frame0635.jpg	1	238.888	154.632	129.239	164.951	73.452
frame0636.jpg	1	248.979	153.194	128.097	162.520	74.831
frame0637.jpg	1	255.308	150.656	126.110	160.639	76.381
frame0638.jpg	1	262.975	144.085	122.301	157.206	77.694
frame0639.jpg	1	267.734	137.053	118.204	154.727	78.995
frame0640.jpg	1	272.835	125.986	113.685	150.968	80.263
frame0641.jpg	1	276.266	118.265	110.292	148.363	80.795
frame0642.jpg	1	280.032	109.365	105.667	144.766	81.686
frame0643.jpg	1	281.902	100.264	101.450	142.222	82.178
frame0644.jpg	1	282.944	87.185	97.129	139.018	82.738
frame0645.jpg	1	283.320	78.490	93.698	136.962	82.777
frame0646.jpg	1	282.433	67.795	90.111	134.477	82.902
frame0647.jpg	1	281.530	60.686	87.716	133.569	83.320
frame0648.jpg	1	279.201	51.926	85.018	132.440	82.943
frame0649.jpg	1	276.749	45.015	83.676	131.775	82.821
frame0650.jpg	1	273.183	38.693	81.914	130.707	82.600
frame0651.jpg	1	270.029	33.932	80.552	130.531	82.512
frame0652.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0653.jpg	1	262.413	25.352	78.790	131.405	81.879
frame0654.jpg	1	257.298	21.675	77.781	131.813	81.453
frame0655.jpg	1	254.334	20.077	77.555	131.811	81.150
frame0656.jpg	1	236.059	14.195	75.813	132.622	79.849
frame0657.jpg	1	231.056	13.213	75.782	132.369	79.278
frame0658.jpg	1	225.329	14.888	75.931	132.795	79.089
frame0659.jpg	1	222.115	16.498	76.224	132.841	78.513
frame0660.jpg	1	218.851	19.497	76.853	132.868	78.203
frame0661.jpg	1	216.942	22.292	77.763	132.731	77.871
frame0662.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0663.jpg	1	214.937	30.959	79.160	132.432	77.432
frame0664.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0665.jpg	1	215.804	41.297	80.923	132.154	76.945
frame0666.jpg	1	215.801	44.326	81.630	131.902	77.361
frame0667.jpg	1	215.121	44.621	81.412	131.279	77.307
frame0668.jpg	1	213.440	43.682	80.619	130.423	76.898
frame0669.jpg	1	211.634	42.132	79.010	129.831	77.132
frame0670.jpg	1	210.898	40.362	77.233	129.173	77.322
frame0671.jpg	1	209.624	35.063	75.580	127.390	76.755
frame0672.jpg	1	207.425	22.651	71.690	125.044	77.789
frame0673.jpg	1	206.650	11.104	67.680	123.641	78.020
frame0674.jpg	1	204.841	-13.148	70.984	126.086	76.940
frame0675.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0676.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0677.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0678.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0679.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0680.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0681.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0682.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0683.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0684.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0685.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0686.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0687.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0688.jpg	0	0.000	0.000	0.000	0.000	0.000
